Fichero;Tiempo;Resultado;Evaluaciones
GKD-b_19_n50_m15.txt;442.0;66.9929;100000.0
GKD-b_19_n50_m15.txt;452.0;47.1875;100000.0
GKD-b_19_n50_m15.txt;436.0;54.0787;100000.0
GKD-b_19_n50_m15.txt;431.0;56.3115;100000.0
GKD-b_19_n50_m15.txt;447.0;67.0695;100000.0
GKD-b_20_n50_m15.txt;458.0;63.244;100000.0
GKD-b_20_n50_m15.txt;447.0;59.5466;100000.0
GKD-b_20_n50_m15.txt;448.0;69.2428;100000.0
GKD-b_20_n50_m15.txt;464.0;64.4554;100000.0
GKD-b_20_n50_m15.txt;444.0;60.1512;100000.0
GKD-b_21_n100_m10.txt;536.0;22.6287;100000.0
GKD-b_21_n100_m10.txt;553.0;18.0106;100000.0
GKD-b_21_n100_m10.txt;553.0;30.216;100000.0
GKD-b_21_n100_m10.txt;556.0;19.5208;100000.0
GKD-b_21_n100_m10.txt;550.0;22.5421;100000.0
GKD-b_22_n100_m10.txt;501.0;21.3708;100000.0
GKD-b_22_n100_m10.txt;528.0;20.7643;100000.0
GKD-b_22_n100_m10.txt;520.0;22.3636;100000.0
GKD-b_22_n100_m10.txt;535.0;24.8063;100000.0
GKD-b_22_n100_m10.txt;485.0;26.8651;100000.0
GKD-b_23_n100_m10.txt;533.0;24.4464;100000.0
GKD-b_23_n100_m10.txt;495.0;25.5909;100000.0
GKD-b_23_n100_m10.txt;521.0;21.5322;100000.0
GKD-b_23_n100_m10.txt;549.0;26.0656;100000.0
GKD-b_23_n100_m10.txt;506.0;24.8657;100000.0
GKD-b_24_n100_m10.txt;515.0;16.6865;100000.0
GKD-b_24_n100_m10.txt;493.0;13.9835;100000.0
GKD-b_24_n100_m10.txt;538.0;27.6182;100000.0
GKD-b_24_n100_m10.txt;481.0;23.4089;100000.0
GKD-b_24_n100_m10.txt;519.0;16.8531;100000.0
GKD-b_25_n100_m10.txt;520.0;19.9657;100000.0
GKD-b_25_n100_m10.txt;520.0;22.7305;100000.0
GKD-b_25_n100_m10.txt;507.0;24.6949;100000.0
GKD-b_25_n100_m10.txt;518.0;24.0856;100000.0
GKD-b_25_n100_m10.txt;519.0;22.2211;100000.0
GKD-b_26_n100_m30.txt;2117.0;249.666;100000.0
GKD-b_26_n100_m30.txt;2162.0;230.315;100000.0
GKD-b_26_n100_m30.txt;2135.0;251.505;100000.0
GKD-b_26_n100_m30.txt;2160.0;237.39;100000.0
GKD-b_26_n100_m30.txt;2009.0;227.283;100000.0
GKD-b_27_n100_m30.txt;1927.0;230.091;100000.0
GKD-b_27_n100_m30.txt;1959.0;194.777;100000.0
GKD-b_27_n100_m30.txt;2000.0;240.871;100000.0
GKD-b_27_n100_m30.txt;1960.0;234.741;100000.0
GKD-b_27_n100_m30.txt;1966.0;261.771;100000.0
GKD-b_28_n100_m30.txt;2225.0;153.979;100000.0
GKD-b_28_n100_m30.txt;2255.0;153.565;100000.0
GKD-b_28_n100_m30.txt;2209.0;174.276;100000.0
GKD-b_28_n100_m30.txt;2123.0;185.767;100000.0
GKD-b_28_n100_m30.txt;2150.0;217.134;100000.0
GKD-b_29_n100_m30.txt;2013.0;244.656;100000.0
GKD-b_29_n100_m30.txt;1943.0;188.036;100000.0
GKD-b_29_n100_m30.txt;2082.0;227.126;100000.0
GKD-b_29_n100_m30.txt;2048.0;214.644;100000.0
GKD-b_29_n100_m30.txt;1974.0;207.521;100000.0
GKD-b_30_n100_m30.txt;2051.0;245.183;100000.0
GKD-b_30_n100_m30.txt;2135.0;237.545;100000.0
GKD-b_30_n100_m30.txt;2080.0;210.822;100000.0
GKD-b_30_n100_m30.txt;2024.0;212.828;100000.0
GKD-b_30_n100_m30.txt;2038.0;234.109;100000.0
GKD-b_31_n125_m12.txt;912.0;21.5062;100000.0
GKD-b_31_n125_m12.txt;999.0;31.1495;100000.0
GKD-b_31_n125_m12.txt;1001.0;20.6691;100000.0
GKD-b_31_n125_m12.txt;1020.0;19.7715;100000.0
GKD-b_31_n125_m12.txt;942.0;31.9411;100000.0
GKD-b_32_n125_m12.txt;766.0;35.5406;100000.0
GKD-b_32_n125_m12.txt;750.0;33.5986;100000.0
GKD-b_32_n125_m12.txt;809.0;37.8669;100000.0
GKD-b_32_n125_m12.txt;789.0;32.147;100000.0
GKD-b_32_n125_m12.txt;778.0;36.3893;100000.0
GKD-b_33_n125_m12.txt;783.0;32.2445;100000.0
GKD-b_33_n125_m12.txt;797.0;32.9573;100000.0
GKD-b_33_n125_m12.txt;802.0;35.7669;100000.0
GKD-b_33_n125_m12.txt;732.0;30.5297;100000.0
GKD-b_33_n125_m12.txt;805.0;32.3274;100000.0
GKD-b_34_n125_m12.txt;842.0;35.744;100000.0
GKD-b_34_n125_m12.txt;789.0;35.8324;100000.0
GKD-b_34_n125_m12.txt;796.0;27.28;100000.0
GKD-b_34_n125_m12.txt;776.0;37.834;100000.0
GKD-b_34_n125_m12.txt;794.0;39.5359;100000.0
GKD-b_35_n125_m12.txt;785.0;26.7495;100000.0
GKD-b_35_n125_m12.txt;798.0;29.778;100000.0
GKD-b_35_n125_m12.txt;812.0;30.6918;100000.0
GKD-b_35_n125_m12.txt;763.0;25.9813;100000.0
GKD-b_35_n125_m12.txt;855.0;17.812;100000.0
GKD-b_36_n125_m37.txt;3653.0;307.688;100000.0
GKD-b_36_n125_m37.txt;3574.0;280.014;100000.0
GKD-b_36_n125_m37.txt;3717.0;303.763;100000.0
GKD-b_36_n125_m37.txt;3658.0;287.451;100000.0
GKD-b_36_n125_m37.txt;3563.0;301.57;100000.0
GKD-b_37_n125_m37.txt;3892.0;365.188;100000.0
GKD-b_37_n125_m37.txt;3978.0;414.158;100000.0
GKD-b_37_n125_m37.txt;3829.0;376.371;100000.0
GKD-b_37_n125_m37.txt;3880.0;301.401;100000.0
GKD-b_37_n125_m37.txt;3837.0;394.506;100000.0
GKD-b_38_n125_m37.txt;3622.0;339.906;100000.0
GKD-b_38_n125_m37.txt;3632.0;344.597;100000.0
GKD-b_38_n125_m37.txt;3579.0;405.837;100000.0
GKD-b_38_n125_m37.txt;3730.0;340.419;100000.0
GKD-b_38_n125_m37.txt;3572.0;399.298;100000.0
GKD-b_39_n125_m37.txt;3600.0;338.984;100000.0
GKD-b_39_n125_m37.txt;3501.0;287.485;100000.0
GKD-b_39_n125_m37.txt;3459.0;271.653;100000.0
GKD-b_39_n125_m37.txt;3339.0;314.77;100000.0
GKD-b_39_n125_m37.txt;3575.0;249.709;100000.0
GKD-b_40_n125_m37.txt;3439.0;366.963;100000.0
GKD-b_40_n125_m37.txt;3518.0;352.605;100000.0
GKD-b_40_n125_m37.txt;3436.0;329.131;100000.0
GKD-b_40_n125_m37.txt;3430.0;333.164;100000.0
GKD-b_40_n125_m37.txt;3460.0;374.034;100000.0
GKD-b_41_n150_m15.txt;1228.0;42.156;100000.0
GKD-b_41_n150_m15.txt;1252.0;50.6565;100000.0
GKD-b_41_n150_m15.txt;1283.0;45.0957;100000.0
GKD-b_41_n150_m15.txt;1315.0;41.7834;100000.0
GKD-b_41_n150_m15.txt;1283.0;37.4661;100000.0
GKD-b_42_n150_m15.txt;1257.0;52.8691;100000.0
GKD-b_42_n150_m15.txt;1315.0;57.2167;100000.0
GKD-b_42_n150_m15.txt;1272.0;63.8624;100000.0
GKD-b_42_n150_m15.txt;1321.0;50.9392;100000.0
GKD-b_42_n150_m15.txt;1326.0;42.4052;100000.0
GKD-b_43_n150_m15.txt;1203.0;52.1387;100000.0
GKD-b_43_n150_m15.txt;1215.0;56.972;100000.0
GKD-b_43_n150_m15.txt;1216.0;44.2786;100000.0
GKD-b_43_n150_m15.txt;1220.0;52.6243;100000.0
GKD-b_43_n150_m15.txt;1203.0;50.3881;100000.0
GKD-b_44_n150_m15.txt;1232.0;51.9493;100000.0
GKD-b_44_n150_m15.txt;1195.0;36.0109;100000.0
GKD-b_44_n150_m15.txt;1223.0;46.1404;100000.0
GKD-b_44_n150_m15.txt;1228.0;31.8951;100000.0
GKD-b_44_n150_m15.txt;1221.0;45.7335;100000.0
GKD-b_45_n150_m15.txt;1246.0;51.0494;100000.0
GKD-b_45_n150_m15.txt;1229.0;40.9795;100000.0
GKD-b_45_n150_m15.txt;1237.0;43.4738;100000.0
GKD-b_45_n150_m15.txt;1252.0;52.819;100000.0
GKD-b_45_n150_m15.txt;1217.0;52.6835;100000.0
GKD-b_46_n150_m45.txt;5801.0;425.182;100000.0
GKD-b_46_n150_m45.txt;5650.0;420.137;100000.0
GKD-b_46_n150_m45.txt;5570.0;503.769;100000.0
GKD-b_46_n150_m45.txt;5698.0;466.972;100000.0
GKD-b_46_n150_m45.txt;5713.0;440.382;100000.0
GKD-b_47_n150_m45.txt;5929.0;463.996;100000.0
GKD-b_47_n150_m45.txt;5733.0;425.786;100000.0
GKD-b_47_n150_m45.txt;5723.0;445.059;100000.0
GKD-b_47_n150_m45.txt;5807.0;407.189;100000.0
GKD-b_47_n150_m45.txt;5708.0;399.283;100000.0
GKD-b_48_n150_m45.txt;5483.0;374.729;100000.0
GKD-b_48_n150_m45.txt;5681.0;385.849;100000.0
GKD-b_48_n150_m45.txt;5452.0;349.233;100000.0
GKD-b_48_n150_m45.txt;5452.0;447.653;100000.0
GKD-b_48_n150_m45.txt;5632.0;360.323;100000.0
GKD-b_49_n150_m45.txt;5619.0;525.295;100000.0
GKD-b_49_n150_m45.txt;5830.0;413.746;100000.0
GKD-b_49_n150_m45.txt;5853.0;419.868;100000.0
GKD-b_49_n150_m45.txt;5718.0;486.762;100000.0
GKD-b_49_n150_m45.txt;5904.0;451.8;100000.0
GKD-b_50_n150_m45.txt;5510.0;370.685;100000.0
GKD-b_50_n150_m45.txt;5357.0;460.022;100000.0
GKD-b_50_n150_m45.txt;5347.0;460.452;100000.0
GKD-b_50_n150_m45.txt;5465.0;470.921;100000.0
GKD-b_50_n150_m45.txt;5152.0;442.702;100000.0
